f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,class
169.84,900.29,475.49,1771.3,601.87,2628.9,930.68,0.35838,0.32076,0.29074,0.21746,0.23222,0.12853,0.089684,0.095497,0.1164,0.058384,0.042815,0.049451,0.039526,0.032528,0.024218,0.026656,0.029117,0.063443,0.11272,0.10166,0.068031,0.037601,0.024609,0.022911,0.021572,0.022721,3
736.26,1466.2,2196.6,91.7,2931.5,3665.0,1346.4,0.061289,0.093095,0.10227,0.45034,0.035776,0.069261,0.68777,0.081311,0.054066,0.26094,0.066436,0.017467,0.024757,0.068395,0.49975,0.726,0.34395,0.078981,0.029546,0.024018,0.048791,0.020337,0.030263,0.067857,0.040493,0.016194,1
166.06,952.44,1068.8,1933.9,2881.8,3836.4,1360.7,0.14312,0.13502,0.15151,0.14207,0.07652,0.097192,0.045335,0.047004,0.074989,0.098826,0.056321,0.02124,0.046103,0.038622,0.049198,0.018043,0.020178,0.041154,0.060341,0.080372,0.1365,0.096944,0.053313,0.053823,0.0297,0.013648,3
942.29,473.39,1420.6,1893.3,127.42,214.34,705.74,0.21567,0.21672,0.17737,0.32467,0.24579,0.21872,0.067883,0.13518,0.43853,0.31429,0.1533,0.13962,0.11771,0.064179,0.12971,0.050482,0.072973,0.080492,0.16076,0.28958,0.32801,0.17484,0.056943,0.052807,0.03687,0.051279,0
1810.3,169.56,909.36,1932.6,385.76,1026.6,720.15,0.57621,0.45514,0.4248,0.36687,0.26552,0.18976,0.1436,0.17749,0.40972,0.14379,0.090586,0.22267,0.12157,0.086356,0.058903,0.060572,0.079594,0.098389,0.30321,0.36167,0.20668,0.079222,0.080492,0.045499,0.030358,0.044094,3
695.83,1390.7,2106.7,2801.6,3490.9,4188.0,1307.3,0.031781,0.27813,0.048927,0.48246,0.01816,0.3491,0.49316,0.026418,0.27376,0.0461,0.02055,0.013892,0.032052,0.37859,0.94392,0.49235,0.10149,0.025941,0.020032,0.10517,0.011723,0.033453,0.14599,0.018418,0.032933,0.017837,4
636.6,1247.8,1894.1,2532.4,3141.7,169.81,1134.1,0.041078,0.29284,0.26261,0.041097,0.12566,0.30893,0.040716,0.2191,0.066829,0.033352,0.033384,0.13095,0.50148,0.30991,0.11714,0.038075,0.033446,0.047163,0.03011,0.057936,0.052375,0.029916,0.028297,0.02242,0.024134,0.039943,2
647.73,1294.8,1939.4,2584.0,85.613,302.91,980.07,0.099819,0.69489,0.38548,0.12622,0.086709,0.81147,0.11727,0.16493,0.13568,0.051109,0.026414,0.069719,0.53143,0.82773,0.42577,0.095857,0.074566,0.060228,0.040206,0.043943,0.093723,0.041978,0.03569,0.027124,0.021251,0.021191,4
1118.5,563.02,1679.1,2203.2,127.92,2764.1,998.13,0.14209,0.17818,0.22309,0.13418,0.42893,0.12445,0.35782,0.13201,0.042522,0.10249,0.43192,0.42232,0.21974,0.087435,0.075418,0.049941,0.048044,0.081423,0.037749,0.050632,0.045076,0.056391,0.090854,0.28463,0.35325,0.2033,0
1935.0,954.63,2890.7,137.84,3841.6,601.05,1432.4,0.10321,0.10582,0.099542,0.28301,0.08027,0.2604,0.059365,0.040589,0.19591,0.28832,0.064233,0.035488,0.30149,0.072972,0.14725,0.027567,0.026699,0.031391,0.046372,0.19934,0.78201,0.28742,0.095762,0.05604,0.037378,0.026423,3
1639.5,822.3,127.86,2453.0,3278.6,344.59,1244.9,0.24589,0.18862,0.42872,0.16531,0.25718,0.046118,0.11454,0.58208,0.10397,0.044522,0.42263,0.074277,0.051334,0.022455,0.044223,0.10276,0.45781,0.60182,0.24121,0.087981,0.041436,0.03327,0.031802,0.059821,0.021655,0.045899,1
910.57,1849.8,129.87,2717.0,4609.6,5862.4,2198.9,0.19589,0.1593,0.2463,0.34379,0.33889,0.2754,0.059564,0.16797,0.67019,0.26098,0.072396,0.099068,0.14272,0.068003,0.033921,0.034272,0.079804,0.16731,0.39421,0.68577,0.51916,0.25799,0.12794,0.065498,0.04837,0.035898,1
1371.1,688.22,2721.3,2059.5,4095.2,4820.0,1589.4,0.01416,0.15461,0.043293,0.14442,0.016067,0.51267,0.15132,0.028281,0.47487,0.077357,0.016862,0.015727,0.049488,0.64886,0.44783,0.14969,0.033542,0.022845,0.047133,0.040069,0.015557,0.079726,0.04192,0.015385,0.018938,0.019965,4
131.69,1119.7,2246.9,3404.7,4517.2,649.11,1700.6,0.31969,0.25064,0.18851,0.15635,0.18094,0.12157,0.19352,0.062368,0.044306,0.0391,0.11895,0.098271,0.035986,0.032845,0.038901,0.08327,0.032311,0.03873,0.024461,0.019901,0.025455,0.032628,0.043702,0.11798,0.1919,0.094988,5
1329.9,683.87,2628.5,1985.2,133.42,3963.3,1388.8,0.055191,0.2019,0.11045,0.12744,0.053683,0.60363,0.1256,0.12402,0.25082,0.063248,0.028692,0.045208,0.16433,0.64421,0.23585,0.11347,0.038803,0.034992,0.062742,0.022524,0.057318,0.051193,0.019183,0.034012,0.031696,0.024705,2
912.22,776.49,1853.6,168.68,90.432,2795.6,1045.9,0.16309,0.13479,0.24428,0.30055,0.18901,0.17164,0.17792,0.1844,0.41712,0.1663,0.087028,0.082984,0.10465,0.077304,0.11831,0.16379,0.21516,0.16674,0.16656,0.42517,0.28802,0.13101,0.069239,0.044431,0.041558,0.046058,5
1168.8,594.11,1768.7,2360.0,3526.7,2929.7,1097.8,0.039623,0.10031,0.20743,0.025218,0.42416,0.088767,0.12254,0.048209,0.019693,0.023862,0.057116,0.50716,0.22947,0.084662,0.030991,0.019369,0.025904,0.017714,0.073482,0.017586,0.033027,0.022629,0.014829,0.021326,0.12189,0.31762,4
1808.2,125.27,903.39,3623.1,2675.0,7189.9,2516.4,0.14019,0.11622,0.11203,0.088841,0.097069,0.065972,0.042969,0.075975,0.17988,0.048799,0.027575,0.12005,0.047589,0.028931,0.018687,0.025035,0.03918,0.062912,0.17712,0.17426,0.074301,0.038162,0.030939,0.019742,0.0231,0.025544,3
87.002,1764.8,859.88,2588.1,3445.5,4573.5,1660.3,0.81898,0.51445,0.4742,0.34997,0.38327,0.15064,0.1165,0.42272,0.37266,0.12937,0.1114,0.30589,0.10972,0.054597,0.049659,0.093414,0.19346,0.44832,0.58068,0.36854,0.18543,0.11498,0.067301,0.0446,0.049194,0.040401,1
779.37,1554.9,2366.3,3227.1,3102.8,175.21,1246.5,0.055622,0.069128,0.3403,0.24932,0.18239,0.055649,0.31424,0.35039,0.065049,0.1076,0.1119,0.078319,0.037952,0.03862,0.086622,0.35383,0.57532,0.3572,0.159,0.05886,0.040569,0.038384,0.044119,0.026647,0.055306,0.068271,5
1171.2,605.15,1774.3,2368.7,2968.3,80.964,1087.0,0.092422,0.29482,0.34078,0.06021,0.8703,0.26249,0.27813,0.15779,0.065327,0.034288,0.15098,1.1824,0.44859,0.25748,0.089665,0.055658,0.08896,0.038551,0.25529,0.056366,0.056221,0.03468,0.020504,0.053421,0.27568,0.82051,2
1980.9,907.19,87.74,2929.7,340.91,3916.4,1521.7,0.23085,0.16363,0.12761,0.16907,0.17291,0.15688,0.10429,0.12016,0.21995,0.38027,0.083816,0.0532,0.14531,0.29336,0.10009,0.063861,0.054867,0.087802,0.14464,0.21905,0.48653,0.38205,0.18629,0.070087,0.052708,0.037354,3
2109.6,1043.8,134.48,3146.4,4228.4,5292.1,1945.2,0.066849,0.070774,0.068382,0.10167,0.031976,0.084451,0.078572,0.025536,0.027536,0.11657,0.21278,0.030761,0.028311,0.052218,0.14605,0.02302,0.024264,0.022768,0.022477,0.024854,0.031187,0.11713,0.42567,0.20968,0.07636,0.026145,3
1327.7,650.13,2663.1,1985.1,3998.9,167.96,1401.6,0.03163,0.10485,0.073572,0.045071,0.048641,0.3589,0.050441,0.078216,0.14514,0.045346,0.034552,0.048778,0.12609,0.38781,0.090469,0.041761,0.02984,0.029416,0.0663,0.032515,0.035184,0.037633,0.023547,0.026947,0.027355,0.02873,2
945.35,435.02,91.641,1381.1,1893.3,2325.5,855.09,0.35851,0.319,0.26918,0.41378,0.26016,0.30688,0.14974,0.20938,0.5727,0.45812,0.2222,0.16266,0.15009,0.10584,0.10879,0.098586,0.054059,0.067118,0.14032,0.31688,0.33031,0.21267,0.098159,0.053308,0.050596,0.040465,0
1255.9,635.05,1896.0,2540.8,3189.5,174.53,1147.1,0.062981,0.44061,0.42648,0.062578,0.20896,0.56315,0.049529,0.65048,0.15435,0.032678,0.035451,0.20911,1.2353,0.57495,0.16945,0.045145,0.057664,0.10598,0.032648,0.11056,0.11147,0.034541,0.043326,0.026504,0.020787,0.06625,1
650.87,1327.5,1989.7,2664.4,3968.0,3311.5,1240.8,0.058359,0.76666,0.38577,0.22182,0.078086,1.1639,0.21297,0.11502,0.20209,0.1616,0.02021,0.072286,0.50955,1.354,0.59198,0.20779,0.054833,0.042842,0.1182,0.023753,0.10087,0.15737,0.029357,0.047259,0.023701,0.015691,4
1632.2,816.06,2451.7,3271.5,4086.7,1336.1,1243.3,0.023384,0.021963,0.23942,0.048295,0.13573,0.025827,0.054824,0.35765,0.039387,0.025995,0.26969,0.029454,0.022758,0.022131,0.021556,0.051118,0.37562,0.35735,0.13634,0.033166,0.022403,0.023475,0.022195,0.032962,0.015675,0.024334,1
1034.6,2063.1,3097.7,90.45,4174.2,4094.9,1662.2,0.09846,0.078056,0.055851,0.65837,0.077622,0.65156,0.24837,0.026608,0.065624,0.84505,0.71757,0.054325,0.034244,0.21829,0.072486,0.10017,0.032117,0.020417,0.026761,0.061161,0.20024,0.95959,1.206,0.71655,0.2446,0.051275,5
1163.5,2324.5,3449.2,174.15,559.28,4607.1,1737.7,0.1607,0.12533,0.11625,0.10768,0.51383,0.084125,0.32118,0.15422,0.04547,0.04094,0.15439,0.57283,0.13886,0.036677,0.034136,0.15074,0.068655,0.060261,0.035473,0.018052,0.016447,0.022069,0.042538,0.14505,0.48424,0.57413,5
990.43,1975.1,82.831,2971.7,3958.2,4949.6,1830.1,0.056528,0.039769,0.032268,0.42696,0.032712,0.42196,0.028404,0.023569,0.079911,0.50294,0.068913,0.023486,0.055264,0.097872,0.029221,0.030085,0.018163,0.020006,0.021923,0.075886,0.44533,0.50654,0.26895,0.064423,0.022154,0.019245,3
656.29,1326.9,1987.3,2636.2,49.707,3964.3,1414.8,0.068975,0.43662,0.19265,0.17058,0.050487,0.79044,0.15527,0.10034,0.16731,0.09148,0.018405,0.041693,0.26544,0.88762,0.42405,0.15313,0.040555,0.02373,0.08462,0.019083,0.07412,0.087097,0.018166,0.036182,0.019302,0.017637,4
1067.3,2105.3,259.66,89.103,3143.1,4217.7,1647.9,0.18896,0.14373,0.12613,0.21876,0.15497,0.20541,0.20465,0.095199,0.086112,0.20924,0.35002,0.095815,0.052886,0.077281,0.10781,0.053136,0.043265,0.031217,0.033095,0.044065,0.061601,0.19092,0.47277,0.33559,0.1576,0.078516,5
1624.1,814.03,2448.9,3231.0,41.328,4049.3,1502.9,0.028731,0.026854,0.25825,0.087241,0.14119,0.021304,0.097535,0.33712,0.039192,0.028372,0.29447,0.032914,0.019533,0.017359,0.028545,0.097468,0.52861,0.3403,0.14285,0.03501,0.01972,0.023437,0.033665,0.022342,0.012558,0.028478,1
1160.8,559.3,1728.8,2276.1,45.522,172.65,891.6,0.28465,0.33338,0.4104,0.2238,0.94546,0.1886,0.40852,0.19937,0.089067,0.1739,0.55683,1.0681,0.44028,0.17335,0.090138,0.13933,0.078496,0.10049,0.12552,0.060817,0.040938,0.036874,0.067298,0.19755,0.50499,0.5086,0
1370.6,687.29,2063.6,2749.2,3443.6,4098.3,1280.8,0.035897,0.19841,0.079715,0.16564,0.032373,0.85772,0.17467,0.041217,0.86656,0.11398,0.024765,0.024753,0.074572,1.0129,0.61604,0.17173,0.060541,0.048761,0.047919,0.059058,0.01941,0.12044,0.076814,0.023398,0.045467,0.02221,4
1560.5,774.74,39.847,3106.2,2333.8,4692.0,1677.8,0.14462,0.098776,0.20369,0.20247,0.10343,0.048065,0.48625,0.22478,0.04896,0.34028,0.33358,0.1067,0.027877,0.036754,0.089533,0.58189,1.0093,0.22069,0.10158,0.036687,0.045328,0.086491,0.05959,0.02434,0.072155,0.10658,1
1769.0,895.07,2667.3,3565.8,5297.8,4392.9,1645.6,0.026516,0.019874,0.14317,0.056071,0.39669,0.049171,0.0204,0.20701,0.51252,0.048374,0.023662,0.67655,0.037168,0.081808,0.015494,0.020491,0.043457,0.2204,1.234,0.51206,0.18829,0.047248,0.022468,0.026808,0.021919,0.073586,5
957.46,1908.1,3835.9,2880.8,49.366,4784.5,1779.2,0.028293,0.023299,0.020604,0.18303,0.028257,0.18153,0.021286,0.020765,0.1334,0.18809,0.030109,0.019221,0.20442,0.023378,0.044602,0.017494,0.017681,0.018972,0.026037,0.1381,0.40051,0.18574,0.070202,0.028572,0.0186,0.021,5
1672.7,828.4,124.78,2500.4,3321.1,4570.3,1638.6,0.054257,0.053157,0.18899,0.044623,0.16066,0.026025,0.037133,0.40897,0.072446,0.026354,0.19142,0.049587,0.034232,0.02412,0.019311,0.034963,0.12135,0.43288,0.1839,0.067908,0.03455,0.024363,0.023439,0.034941,0.027254,0.027873,1
78.283,1512.3,767.44,2281.1,3055.5,4606.8,1638.5,0.58,0.27109,0.17346,0.13403,0.07943,0.07014,0.15804,0.070213,0.047497,0.094796,0.04994,0.036681,0.03189,0.03574,0.056358,0.15869,0.10032,0.050349,0.029407,0.029643,0.027401,0.03468,0.02711,0.033154,0.048696,0.033123,1
522.04,1043.4,1583.7,2101.4,2626.5,84.839,961.85,0.45334,0.42684,0.18228,0.56979,0.63455,0.20175,0.17897,0.051338,0.074325,0.60352,1.2758,0.61671,0.14802,0.070491,0.057733,0.066637,0.1446,0.038622,0.042495,0.024716,0.034149,0.19527,0.5526,0.40735,0.11929,0.036231,0
639.89,1259.4,1900.7,47.097,3183.9,2504.8,1171.9,0.11336,1.7063,1.3537,0.19229,0.41267,1.8096,0.17668,0.49141,0.136,0.050749,0.066346,0.41634,1.9196,1.8276,0.80462,0.17345,0.08962,0.060736,0.036598,0.095663,0.12723,0.043125,0.091602,0.051187,0.035087,0.048097,2
1292.8,729.12,178.4,89.884,559.12,2536.9,911.71,0.77154,0.86132,0.83399,1.0191,0.66833,1.3089,0.75977,1.0311,0.793,0.38657,0.35385,0.40493,1.067,1.2112,0.85045,0.61859,0.56093,0.48426,0.22213,0.21371,0.17073,0.2165,0.221,0.19331,0.13786,0.20603,2
1118.5,563.02,1679.1,2203.2,127.92,2764.1,998.13,0.14209,0.17818,0.22309,0.13418,0.42893,0.12445,0.35782,0.13201,0.042522,0.10249,0.43192,0.42232,0.21974,0.087435,0.075418,0.049941,0.048044,0.081423,0.037749,0.050632,0.045076,0.056391,0.090854,0.28463,0.35325,0.2033,0
1029.4,2031.8,4056.3,3062.8,46.514,5082.8,1886.5,0.041713,0.025824,0.022207,0.48362,0.029348,0.48392,0.068325,0.020574,0.032343,0.97166,0.34478,0.023655,0.019809,0.50232,0.02585,0.078812,0.020211,0.019095,0.021536,0.028346,0.15215,1.0875,0.77339,0.34414,0.064838,0.022216,5
1036.5,552.49,2055.8,89.307,1554.7,3094.5,1085.7,0.26152,0.27374,0.23008,0.47108,0.33949,0.38195,0.22312,0.063362,0.12326,0.5807,0.64911,0.28618,0.15973,0.1814,0.048907,0.086141,0.075203,0.046169,0.064535,0.068731,0.090511,0.47395,0.58731,0.40119,0.16798,0.072114,0
1252.9,637.74,82.387,1893.0,2501.4,299.95,949.17,0.12039,0.26182,0.20619,0.059633,0.10903,0.255,0.055185,0.22654,0.062765,0.03131,0.035041,0.088454,0.41463,0.23116,0.093004,0.032906,0.033954,0.044579,0.026134,0.044531,0.041251,0.023779,0.02718,0.018416,0.020499,0.037848,2
1159.6,128.44,516.64,1723.0,684.21,2236.8,792.13,0.29959,0.33703,0.22817,0.20345,0.41441,0.11043,0.29088,0.193,0.1319,0.15683,0.30623,0.46452,0.15276,0.087453,0.093894,0.078828,0.050916,0.087684,0.084676,0.063993,0.037229,0.036327,0.047603,0.14973,0.27726,0.29127,2
640.05,1280.0,1900.1,87.028,2546.4,3183.2,1166.6,0.079645,0.32301,0.23106,0.047323,0.07603,0.34737,0.037571,0.22687,0.061779,0.024643,0.024482,0.067876,0.50357,0.34092,0.12637,0.033132,0.027047,0.049518,0.017095,0.051851,0.069098,0.018876,0.026781,0.019981,0.016934,0.026849,2
2065.7,1024.1,89.371,4172.7,209.61,3097.0,1639.3,0.094762,0.068183,0.054179,0.27242,0.068235,0.24915,0.060591,0.029098,0.064191,0.41757,0.13536,0.037065,0.029024,0.19416,0.065505,0.050132,0.022056,0.021663,0.03329,0.060078,0.16549,0.45151,0.40661,0.13398,0.057348,0.035916,5
471.39,946.5,1419.2,1888.1,95.089,258.36,703.44,0.43608,0.43423,0.089393,0.48027,0.081474,0.1071,0.042898,0.067613,0.37416,0.47419,0.21369,0.06343,0.065696,0.031984,0.069348,0.033165,0.030321,0.030893,0.040176,0.12927,0.16058,0.089612,0.030485,0.029331,0.022842,0.027863,0
510.82,989.54,1465.2,1945.7,2454.8,87.33,888.56,0.50541,0.49311,0.20647,0.74731,0.30608,0.34964,0.18562,0.098682,0.42035,0.90402,0.54242,0.29491,0.17995,0.098399,0.1474,0.15271,0.073839,0.043417,0.041616,0.13781,0.38007,0.3714,0.2405,0.11449,0.056167,0.036495,0
729.91,1425.2,2153.6,124.69,2883.9,3613.2,1317.3,0.16806,0.44787,0.34638,0.73786,0.10237,0.38279,0.80708,0.16837,0.21542,0.13182,0.12188,0.043851,0.13029,0.37759,1.0602,0.8144,0.48446,0.1622,0.073807,0.051471,0.058717,0.026741,0.11475,0.10896,0.029275,0.046951,4
651.57,82.476,1257.8,171.98,256.46,814.33,453.44,0.42978,0.60056,0.47956,0.37309,0.38985,0.49533,0.27282,0.32973,0.2137,0.16622,0.17308,0.24535,0.42504,0.4148,0.39008,0.20665,0.1182,0.15367,0.10292,0.086425,0.10067,0.066728,0.057375,0.051148,0.046982,0.062174,2
1672.7,828.4,124.78,2500.4,3321.1,4570.3,1638.6,0.054257,0.053157,0.18899,0.044623,0.16066,0.026025,0.037133,0.40897,0.072446,0.026354,0.19142,0.049587,0.034232,0.02412,0.019311,0.034963,0.12135,0.43288,0.1839,0.067908,0.03455,0.024363,0.023439,0.034941,0.027254,0.027873,1
1255.5,647.37,124.13,1851.5,2538.2,1935.8,894.58,0.21848,0.30017,0.2343,0.1489,0.17939,0.2092,0.12653,0.21297,0.10071,0.050888,0.076422,0.1664,0.37201,0.21202,0.15402,0.091394,0.059211,0.067262,0.032285,0.065815,0.047059,0.031741,0.02707,0.022228,0.033681,0.047871,4
1857.0,907.84,88.311,1026.0,2804.2,3791.2,1362.6,0.10356,0.086449,0.092316,0.091031,0.09779,0.081154,0.033965,0.059367,0.30581,0.079792,0.048704,0.057498,0.1585,0.029349,0.033756,0.026139,0.03295,0.056566,0.12332,0.34111,0.15482,0.077029,0.07775,0.044703,0.024221,0.021186,3
212.69,772.74,1511.8,1075.2,2240.8,1160.9,685.04,0.35511,0.27791,0.26262,0.24978,0.17508,0.11777,0.14433,0.11133,0.079561,0.080206,0.068596,0.052368,0.033408,0.035635,0.040648,0.076468,0.06819,0.038501,0.033205,0.028852,0.022187,0.024171,0.024191,0.02658,0.025171,0.023322,1
956.79,1932.7,2921.1,3873.9,90.349,4864.4,1796.8,0.060429,0.052111,0.05608,0.6638,0.074344,0.65505,0.036406,0.035844,0.39806,0.67435,0.046778,0.029764,0.19233,0.049731,0.070329,0.020974,0.021768,0.026814,0.059664,0.41393,0.98371,0.66794,0.21523,0.038064,0.022922,0.021872,5
1021.9,512.82,1513.3,2024.6,2539.3,3049.5,948.62,0.1622,0.1624,0.025182,0.41138,0.11817,0.26595,0.086815,0.015481,0.044331,0.5116,0.31635,0.11683,0.038652,0.049762,0.016865,0.092065,0.025405,0.029763,0.015364,0.016473,0.06722,0.31344,0.30248,0.091735,0.02023,0.016258,0
1777.3,901.08,2675.1,127.3,209.52,3572.0,1389.1,0.094113,0.08249,0.10116,0.10954,0.17059,0.08047,0.038763,0.082792,0.25993,0.066745,0.030687,0.207,0.039529,0.0688,0.020634,0.026016,0.046114,0.082893,0.42162,0.26004,0.1222,0.063582,0.038136,0.034875,0.018703,0.03721,3
1325.3,651.98,2629.7,1971.3,3961.8,3307.4,1237.7,0.062948,0.27475,0.16339,0.081985,0.066489,0.9518,0.077094,0.17823,0.28743,0.044449,0.028603,0.05704,0.29996,0.98312,0.23169,0.065745,0.036593,0.036725,0.10513,0.029219,0.086908,0.037838,0.021885,0.038881,0.02605,0.027034,2
682.56,1334.1,1975.9,2662.4,3278.3,47.426,1215.4,0.082406,0.75057,0.54542,0.44637,0.22208,0.89043,0.4442,0.082241,0.17582,0.12193,0.058988,0.21295,0.635,1.0059,0.77777,0.43604,0.18207,0.061721,0.077678,0.05809,0.18448,0.117,0.040286,0.066156,0.046905,0.029167,2
779.37,1554.9,2366.3,3227.1,3102.8,175.21,1246.5,0.055622,0.069128,0.3403,0.24932,0.18239,0.055649,0.31424,0.35039,0.065049,0.1076,0.1119,0.078319,0.037952,0.03862,0.086622,0.35383,0.57532,0.3572,0.159,0.05886,0.040569,0.038384,0.044119,0.026647,0.055306,0.068271,5
859.12,1718.3,2577.2,3436.9,127.7,4299.6,1574.8,0.072201,0.058042,0.25447,0.044757,0.38478,0.030518,0.026399,0.34914,0.19313,0.021131,0.038903,0.097205,0.096966,0.021207,0.019529,0.020276,0.046612,0.47811,0.45502,0.1854,0.040399,0.017102,0.045412,0.017888,0.076861,0.017498,5
1814.0,906.03,127.61,2719.7,301.41,513.76,1009.0,0.088134,0.096096,0.08318,0.075411,0.14399,0.068788,0.03649,0.06035,0.37084,0.059816,0.036169,0.1196,0.059866,0.046402,0.025019,0.023571,0.027666,0.047336,0.23282,0.36986,0.1491,0.04827,0.026534,0.022644,0.021021,0.019815,3
901.51,1805.7,127.27,44.847,211.46,2708.6,1083.3,0.24976,0.16907,0.26311,0.36785,0.48845,0.25177,0.075248,0.23957,0.66488,0.24085,0.084429,0.15461,0.075965,0.091676,0.044817,0.049237,0.11438,0.24648,0.6194,0.69501,0.37903,0.2375,0.1457,0.067476,0.044823,0.046488,3
1291.6,645.38,2583.7,1938.2,90.664,3229.2,1184.5,0.055701,0.29612,0.17584,0.049485,0.042294,0.45852,0.04505,0.2171,0.054255,0.037276,0.024703,0.032695,0.43117,0.46144,0.15089,0.033872,0.033762,0.066883,0.02557,0.025217,0.098758,0.025799,0.027966,0.01758,0.019507,0.02085,4
998.41,510.31,2014.4,1510.7,3010.3,2500.6,935.99,0.2272,0.22272,0.026581,0.72731,0.13046,0.52066,0.096658,0.017544,0.069969,0.88881,0.36489,0.12882,0.045107,0.097659,0.021864,0.10407,0.025203,0.031354,0.020173,0.029624,0.24136,0.62042,0.40322,0.080055,0.021836,0.018516,0
1251.8,634.31,2511.1,1889.7,3780.2,3144.3,1177.5,0.055924,0.40217,0.37061,0.039347,0.16656,0.46635,0.042958,1.0507,0.098989,0.019024,0.027842,0.16355,1.6731,0.46192,0.1382,0.035246,0.02645,0.21039,0.017123,0.1213,0.057903,0.018107,0.035016,0.024744,0.024252,0.056652,4
519.66,1035.5,1555.3,2072.0,2588.5,46.208,956.25,0.34766,0.33659,0.08975,0.54224,0.41549,0.23485,0.11299,0.019609,0.056202,0.64198,0.86916,0.4144,0.1017,0.056603,0.030583,0.088732,0.11085,0.033364,0.024478,0.013368,0.041526,0.2789,0.51007,0.26733,0.045985,0.016118,0
733.44,1456.7,93.86,2151.5,4649.2,4780.0,1986.1,0.070123,0.09551,0.14237,0.43315,0.049836,0.071069,0.45293,0.1075,0.05747,0.075001,0.052401,0.02924,0.035416,0.069253,0.35838,0.46538,0.29325,0.10534,0.037079,0.027399,0.031403,0.027701,0.044219,0.03912,0.040018,0.037331,1
1089.7,553.43,1667.8,2227.6,2762.9,49.487,1024.7,0.10909,0.12263,0.17527,0.096884,0.49593,0.077017,0.6578,0.21533,0.028291,0.093017,1.2505,0.50543,0.16532,0.092713,0.080108,0.075197,0.066871,0.21358,0.037918,0.084099,0.038098,0.043412,0.20519,0.8779,0.70726,0.19114,0
691.8,1389.4,2104.2,2804.0,3491.0,4222.7,1318.1,0.030231,0.37587,0.13699,0.45258,0.050903,0.5152,0.49484,0.050095,0.46723,0.095388,0.046965,0.042217,0.11404,0.55893,1.1658,0.49956,0.13226,0.049329,0.03714,0.10816,0.027962,0.052715,0.12048,0.041484,0.030699,0.024281,1
1982.6,995.91,2972.6,84.462,3966.7,212.91,1559.1,0.10126,0.069652,0.050602,0.31643,0.059413,0.30531,0.046599,0.02883,0.085437,0.5722,0.098149,0.024616,0.070828,0.30358,0.044992,0.043854,0.021368,0.023683,0.035423,0.082058,0.50439,0.59234,0.25098,0.091453,0.034816,0.01858,3
131.93,1077.2,2071.1,3100.3,427.7,4610.9,1719.9,0.32688,0.29817,0.26423,0.26614,0.19505,0.1751,0.18124,0.081149,0.10802,0.20278,0.21843,0.12614,0.066837,0.081638,0.071731,0.050292,0.035543,0.041926,0.060941,0.095348,0.1453,0.21001,0.24325,0.21932,0.18392,0.12163,5
1810.6,898.16,83.907,3611.8,2713.5,339.29,1393.5,0.20001,0.10417,0.154,0.10934,0.19,0.065012,0.046955,0.099989,0.53785,0.065028,0.041744,0.33352,0.13467,0.052606,0.023682,0.030583,0.047137,0.10153,0.53899,0.55063,0.1422,0.057116,0.033662,0.033279,0.02899,0.063076,3
647.89,1297.5,45.76,1974.8,2588.9,3312.5,1220.9,0.20173,0.6084,0.39573,0.18077,0.12296,0.80027,0.15988,0.19727,0.1333,0.0761,0.035329,0.11041,0.56034,0.84393,0.4083,0.15082,0.050389,0.049348,0.035406,0.031563,0.10619,0.06387,0.018711,0.031089,0.02013,0.020294,2
1028.4,2030.0,3060.2,42.584,4088.3,5081.1,1892.4,0.038199,0.032277,0.02523,0.17955,0.029312,0.17428,0.033416,0.021618,0.034113,0.38464,0.12034,0.022335,0.021156,0.22516,0.030226,0.077311,0.020721,0.021647,0.016874,0.030587,0.095519,0.45402,0.27322,0.11659,0.033433,0.017992,3
1844.3,937.25,84.451,2756.8,3701.2,4610.3,1701.8,0.096238,0.071346,0.05583,0.16277,0.16193,0.16142,0.027818,0.049225,0.70278,0.16085,0.028871,0.08829,0.16728,0.063426,0.027494,0.019172,0.024964,0.045743,0.23416,0.75002,0.39539,0.15808,0.043666,0.024829,0.036035,0.026952,5
1036.6,516.88,169.38,91.516,1599.1,2113.0,813.68,0.36042,0.32386,0.26532,0.47658,0.26783,0.35126,0.15914,0.13505,0.16254,0.42005,0.62742,0.21959,0.14837,0.13626,0.12723,0.075358,0.12686,0.12229,0.1166,0.10594,0.16245,0.31113,0.51292,0.36641,0.13221,0.08685,0
1029.4,2031.8,4056.3,3062.8,46.514,5082.8,1886.5,0.041713,0.025824,0.022207,0.48362,0.029348,0.48392,0.068325,0.020574,0.032343,0.97166,0.34478,0.023655,0.019809,0.50232,0.02585,0.078812,0.020211,0.019095,0.021536,0.028346,0.15215,1.0875,0.77339,0.34414,0.064838,0.022216,5
1027.2,93.124,2027.6,4650.5,4868.3,557.46,2081.7,0.19018,0.14296,0.11668,0.23114,0.095928,0.19378,0.078029,0.036681,0.057828,0.216,0.11688,0.047738,0.029856,0.064198,0.033681,0.027271,0.023355,0.026606,0.036729,0.055919,0.10939,0.21602,0.19908,0.11385,0.065842,0.041695,5
